grid_id_encoded,temp,wspd,rhum,brightness,frp,confidence,fire_occurred
112,22.0,9.9,50,303.31,7.96,n,1
105,22.0,9.9,50,307.65,4.31,n,1
112,25.1,22.3,50,367.0,48.82,h,1
112,25.1,22.3,50,343.07,48.82,n,1
104,22.0,9.9,50,352.16,55.89,n,1
104,22.0,9.9,50,367.0,55.89,h,1
104,22.0,9.9,50,367.0,16.53,h,1
104,22.0,9.9,50,367.0,16.53,h,1
104,22.0,9.9,50,352.96,7.96,n,1
111,25.1,22.3,50,326.74,1.91,n,1
104,22.0,9.9,50,352.46,23.84,n,1
104,22.0,9.9,50,350.55,26.57,n,1
104,22.0,9.9,50,355.66,26.57,n,1
104,22.0,9.9,50,367.0,8.88,h,1
104,22.0,9.9,50,367.0,8.88,h,1
104,22.0,9.9,50,325.38,4.46,n,1
104,25.1,22.3,50,302.17,1.91,n,1
104,22.0,9.9,50,311.42,4.46,n,1
104,22.0,9.9,50,318.04,2.51,n,1
104,25.1,22.3,50,349.45,1.91,n,1
104,22.0,9.9,50,367.0,23.84,h,1
104,22.0,9.9,50,334.85,26.57,n,1
104,22.0,9.9,50,367.0,26.57,h,1
104,22.0,9.9,50,345.58,8.88,n,1
104,22.0,9.9,50,337.39,8.88,n,1
104,22.0,9.9,50,326.38,4.46,n,1
104,22.0,9.9,50,351.07,4.46,n,1
104,22.0,9.9,50,331.5,2.51,n,1
104,22.0,9.9,50,323.02,4.68,n,1
105,22.0,9.9,50,367.0,17.35,h,1
105,22.0,9.9,50,351.49,17.35,n,1
103,25.1,22.3,50,301.02,1.91,n,1
104,22.0,9.9,50,299.1,2.51,n,1
105,22.0,9.9,50,317.89,4.68,n,1
103,25.1,22.3,50,367.0,4.2,h,1
103,25.1,22.3,50,337.77,4.2,n,1
104,22.0,9.9,50,323.47,2.45,n,1
104,22.0,9.9,50,342.21,2.45,n,1
104,22.0,9.9,50,343.47,3.55,n,1
104,22.0,9.9,50,340.99,3.55,n,1
104,22.0,9.9,50,333.86,2.27,n,1
104,22.0,9.9,50,341.52,3.06,n,1
104,22.0,9.9,50,367.0,11.69,h,1
104,22.0,9.9,50,355.53,11.69,n,1
105,22.0,9.9,50,352.87,13.33,n,1
105,22.0,9.9,50,356.09,13.33,n,1
103,23.1,16.7,50,309.03,2.69,n,1
104,22.0,9.9,50,298.81,3.32,n,1
104,22.0,9.9,50,318.04,2.27,n,1
104,22.0,9.9,50,318.34,3.06,n,1
105,22.0,9.9,50,319.31,4.74,n,1
103,23.1,16.7,50,344.82,2.69,n,1
103,23.1,16.7,50,331.62,4.2,n,1
103,23.1,16.7,50,323.05,4.2,n,1
104,22.0,9.9,50,343.45,7.5,n,1
104,22.0,9.9,50,346.29,3.32,n,1
104,22.0,9.9,50,331.61,3.32,n,1
105,22.0,9.9,50,321.53,13.33,n,1
105,22.0,9.9,50,346.49,13.33,n,1
105,22.0,9.9,50,349.76,4.74,n,1
103,23.1,16.7,50,297.7,1.12,n,1
103,23.1,16.7,50,305.62,2.69,n,1
104,22.0,9.9,50,303.43,2.45,n,1
104,22.0,9.9,50,303.12,2.45,n,1
104,22.0,9.9,50,306.96,3.55,n,1
104,22.0,9.9,50,311.74,3.55,n,1
104,22.0,9.9,50,316.97,2.27,n,1
104,22.0,9.9,50,306.39,2.27,n,1
104,22.0,9.9,50,299.75,3.06,n,1
104,22.0,9.9,50,306.88,11.69,n,1
104,22.0,9.9,50,313.42,11.69,n,1
105,22.0,9.9,50,315.24,4.74,n,1
103,23.1,16.7,50,367.0,5.33,h,1
103,23.1,16.7,50,349.06,5.33,n,1
103,23.1,16.7,50,339.67,4.38,n,1
103,23.1,16.7,50,348.04,4.38,n,1
103,23.1,16.7,50,346.67,7.7,n,1
103,23.1,16.7,50,367.0,7.7,h,1
103,23.1,16.7,50,334.79,4.22,n,1
104,23.1,16.7,50,342.65,4.22,n,1
104,22.0,9.9,50,324.6,2.94,n,1
104,22.0,9.9,50,352.6,2.95,n,1
104,23.1,16.7,50,313.72,2.94,n,1
104,22.0,9.9,50,305.47,2.95,n,1
104,22.0,9.9,50,300.38,1.08,n,1
104,22.0,9.9,50,302.22,1.08,n,1
104,22.0,9.9,50,301.58,1.37,n,1
104,22.0,9.9,50,306.84,1.27,n,1
104,22.0,9.9,50,315.31,1.58,n,1
103,23.1,16.7,50,355.55,4.0,n,1
103,23.1,16.7,50,320.61,4.0,n,1
103,23.1,16.7,50,321.39,3.45,n,1
103,23.1,16.7,50,327.64,3.45,n,1
103,23.1,16.7,50,341.78,5.33,n,1
103,23.1,16.7,50,328.36,4.38,n,1
103,23.1,16.7,50,323.41,7.7,n,1
103,23.1,16.7,50,335.7,7.7,n,1
104,22.0,9.9,50,325.25,2.94,n,1
104,22.0,9.9,50,334.22,3.5,n,1
105,22.0,9.9,50,325.37,3.5,n,1
105,22.0,9.9,50,320.62,2.85,n,1
103,23.1,16.7,50,313.82,5.33,n,1
103,23.1,16.7,50,313.92,4.38,n,1
103,23.1,16.7,50,310.77,4.22,n,1
103,23.1,16.7,50,308.0,4.22,n,1
104,23.1,16.7,50,304.89,2.94,n,1
104,22.0,9.9,50,318.65,2.95,n,1
104,22.0,9.9,50,314.57,2.95,n,1
104,22.0,9.9,50,313.97,1.08,n,1
104,22.0,9.9,50,308.89,1.08,n,1
104,22.0,9.9,50,312.93,1.37,n,1
104,22.0,9.9,50,315.12,1.37,n,1
104,22.0,9.9,50,307.33,1.27,n,1
104,22.0,9.9,50,304.67,1.27,n,1
104,22.0,9.9,50,309.58,1.58,n,1
104,22.0,9.9,50,304.0,1.58,n,1
103,23.1,16.7,50,367.0,4.65,h,1
103,23.1,16.7,50,343.59,4.14,n,1
103,23.1,16.7,50,323.08,4.14,n,1
103,23.1,16.7,50,329.11,5.75,n,1
103,23.1,16.7,50,367.0,5.75,h,1
103,23.1,16.7,50,367.0,5.16,h,1
104,22.0,9.9,50,321.9,2.06,n,1
104,22.0,9.9,50,334.03,5.07,n,1
104,22.0,9.9,50,341.42,5.07,n,1
105,22.0,9.9,50,345.95,6.08,n,1
103,23.1,16.7,50,316.86,4.65,n,1
103,23.1,16.7,50,311.61,5.16,n,1
103,23.1,16.7,50,302.67,0.94,n,1
103,23.1,16.7,50,304.96,0.94,n,1
103,23.1,16.7,50,298.01,0.69,n,1
103,22.0,9.9,50,301.82,1.15,n,1
104,22.0,9.9,50,314.59,1.15,n,1
104,22.0,9.9,50,311.5,1.42,n,1
104,22.0,9.9,50,314.08,1.42,n,1
104,22.0,9.9,50,316.78,1.16,n,1
104,22.0,9.9,50,313.07,1.16,n,1
104,22.0,9.9,50,312.78,1.38,n,1
104,22.0,9.9,50,316.51,1.38,n,1
104,22.0,9.9,50,315.55,2.06,n,1
104,22.0,9.9,50,314.94,2.5,n,1
104,22.0,9.9,50,319.87,2.5,n,1
105,22.0,9.9,50,307.95,13.69,n,1
103,23.1,16.7,50,323.84,4.65,n,1
103,23.1,16.7,50,342.15,4.14,n,1
103,23.1,16.7,50,344.98,5.75,n,1
103,23.1,16.7,50,327.2,5.16,n,1
104,22.0,9.9,50,323.19,2.06,n,1
104,22.0,9.9,50,324.71,2.5,n,1
104,22.0,9.9,50,337.65,5.07,n,1
104,22.0,9.9,50,343.51,5.07,n,1
104,22.0,9.9,50,343.55,6.08,n,1
92,22.0,9.9,50,367.0,13.69,h,1
92,22.0,9.9,50,354.83,13.69,n,1
92,22.0,9.9,50,367.0,12.59,h,1
92,22.0,9.9,50,355.36,12.59,n,1
103,23.1,16.7,50,315.84,4.14,n,1
103,23.1,16.7,50,318.55,5.75,n,1
103,23.1,16.7,50,308.83,5.16,n,1
103,23.1,16.7,50,305.42,0.94,n,1
103,23.1,16.7,50,305.05,0.94,n,1
103,23.1,16.7,50,303.42,0.69,n,1
103,23.1,16.7,50,304.24,0.69,n,1
103,23.1,16.7,50,304.73,1.19,n,1
103,23.1,16.7,50,314.04,1.19,n,1
103,22.0,9.9,50,313.21,1.15,n,1
104,22.0,9.9,50,306.22,1.15,n,1
104,22.0,9.9,50,303.38,1.42,n,1
104,22.0,9.9,50,301.48,1.16,n,1
104,22.0,9.9,50,306.51,1.16,n,1
104,22.0,9.9,50,300.51,1.38,n,1
104,22.0,9.9,50,312.59,1.38,n,1
104,22.0,9.9,50,318.97,2.06,n,1
104,22.0,9.9,50,317.04,2.5,n,1
92,22.0,9.9,50,303.27,6.08,n,1
92,22.0,9.9,50,298.5,2.82,n,1
103,23.1,16.7,50,325.17,3.7,n,1
103,23.1,16.7,50,341.64,6.77,n,1
103,23.1,16.7,50,347.61,6.77,n,1
103,23.1,16.7,50,332.15,3.7,n,1
103,23.1,16.7,50,320.21,3.7,n,1
103,23.1,16.7,50,343.82,10.59,n,1
103,23.1,16.7,50,367.0,10.59,h,1
103,23.1,16.7,50,336.68,6.08,n,1
104,22.0,9.9,50,326.67,2.33,n,1
104,22.0,9.9,50,346.67,2.65,n,1
103,23.1,16.7,50,310.91,5.11,n,1
103,23.1,16.7,50,309.24,3.7,n,1
103,23.1,16.7,50,312.84,6.08,n,1
104,23.1,16.7,50,310.36,2.33,n,1
104,22.0,9.9,50,313.92,2.65,n,1
104,22.0,9.9,50,306.42,1.9,n,1
104,22.0,9.9,50,310.27,3.11,n,1
103,23.1,16.7,50,349.56,8.22,n,1
103,23.1,16.7,50,367.0,5.11,h,1
103,23.1,16.7,50,326.77,5.11,n,1
103,23.1,16.7,50,327.87,3.7,n,1
103,23.1,16.7,50,340.36,3.7,n,1
103,23.1,16.7,50,367.0,6.77,h,1
103,23.1,16.7,50,338.44,6.77,n,1
104,22.0,9.9,50,311.92,1.9,n,1
104,22.0,9.9,50,319.19,1.9,n,1
104,22.0,9.9,50,312.57,2.47,n,1
104,22.0,9.9,50,311.23,2.47,n,1
104,22.0,9.9,50,309.23,2.48,n,1
104,22.0,9.9,50,310.33,2.48,n,1
103,23.1,16.7,50,331.5,5.84,n,1
103,23.1,16.7,50,347.64,3.49,n,1
103,23.1,16.7,50,321.06,3.49,n,1
103,23.1,16.7,50,336.76,3.35,n,1
103,23.1,16.7,50,355.27,3.33,n,1
104,22.0,9.9,50,325.09,1.91,n,1
104,22.0,9.9,50,336.34,5.12,n,1
104,22.0,9.9,50,345.14,5.12,n,1
105,22.0,9.9,50,347.44,8.18,n,1
92,22.0,9.9,50,350.43,14.19,n,1
92,22.0,9.9,50,333.97,16.64,n,1
103,23.1,16.7,50,319.72,3.35,n,1
103,23.1,16.7,50,309.86,3.33,n,1
103,23.1,16.7,50,309.56,3.96,n,1
103,22.0,9.9,50,316.27,2.23,n,1
104,22.0,9.9,50,312.42,2.23,n,1
104,22.0,9.9,50,306.76,2.9,n,1
104,22.0,9.9,50,314.61,1.77,n,1
104,22.0,9.9,50,316.87,1.77,n,1
104,22.0,9.9,50,310.49,1.83,n,1
104,22.0,9.9,50,312.33,1.83,n,1
104,22.0,9.9,50,315.26,1.91,n,1
104,22.0,9.9,50,317.97,2.72,n,1
104,22.0,9.9,50,319.22,2.72,n,1
105,22.0,9.9,50,306.51,14.19,n,1
103,23.1,16.7,50,328.95,3.49,n,1
103,23.1,16.7,50,327.14,3.49,n,1
103,23.1,16.7,50,328.26,3.35,n,1
103,23.1,16.7,50,326.46,3.33,n,1
104,22.0,9.9,50,323.61,2.72,n,1
104,22.0,9.9,50,323.35,2.72,n,1
104,22.0,9.9,50,335.77,5.12,n,1
91,22.0,9.9,50,336.99,5.12,n,1
91,22.0,9.9,50,348.15,8.18,n,1
92,22.0,9.9,50,350.47,8.18,n,1
92,22.0,9.9,50,367.0,14.19,h,1
92,22.0,9.9,50,347.26,14.19,n,1
92,22.0,9.9,50,367.0,16.64,h,1
92,22.0,9.9,50,353.49,16.64,n,1
92,22.0,9.9,50,354.6,15.24,n,1
103,23.1,16.7,50,310.31,3.35,n,1
103,23.1,16.7,50,312.41,3.33,n,1
103,23.1,16.7,50,308.15,1.79,n,1
103,22.0,9.9,50,311.66,1.79,n,1
104,22.0,9.9,50,308.92,1.91,n,1
104,22.0,9.9,50,318.52,1.91,n,1
102,23.1,16.7,50,356.09,3.81,n,1
91,22.0,9.9,50,326.75,6.71,n,1
91,22.0,9.9,50,327.71,5.23,n,1
91,22.0,9.9,50,325.28,5.23,n,1
91,22.0,9.9,50,321.86,3.61,n,1
91,22.0,9.9,50,334.74,3.61,n,1
91,22.0,9.9,50,336.51,7.3,n,1
91,22.0,9.9,50,367.0,7.3,h,1
92,22.0,9.9,50,354.98,7.63,n,1
92,22.0,9.9,50,347.71,7.63,n,1
92,22.0,9.9,50,343.83,3.5,n,1
92,22.0,9.9,50,323.91,3.5,n,1
102,23.1,16.7,50,299.31,3.81,n,1
103,23.1,16.7,50,319.02,2.33,n,1
103,23.1,16.7,50,306.77,2.33,n,1
103,23.1,16.7,50,306.63,1.45,n,1
103,23.1,16.7,50,307.97,1.24,n,1
103,23.1,16.7,50,310.75,1.24,n,1
103,23.1,16.7,50,308.45,2.12,n,1
103,23.1,16.7,50,312.57,2.12,n,1
103,23.1,16.7,50,323.11,2.33,n,1
91,22.0,9.9,50,330.26,3.02,n,1
91,22.0,9.9,50,334.23,6.71,n,1
91,22.0,9.9,50,367.0,6.71,h,1
91,22.0,9.9,50,335.76,5.23,n,1
91,22.0,9.9,50,346.86,3.61,n,1
91,22.0,9.9,50,321.64,7.3,n,1
92,22.0,9.9,50,328.24,3.5,n,1
92,22.0,9.9,50,322.12,2.18,n,1
102,23.1,16.7,50,315.52,2.33,n,1
103,23.1,16.7,50,304.84,1.45,n,1
103,23.1,16.7,50,305.84,1.45,n,1
103,23.1,16.7,50,309.6,1.24,n,1
103,23.1,16.7,50,311.58,1.24,n,1
91,22.0,9.9,50,306.99,2.55,n,1
91,22.0,9.9,50,312.07,3.57,n,1
91,22.0,9.9,50,306.33,1.67,n,1
91,22.0,9.9,50,305.17,1.67,n,1
91,22.0,9.9,50,318.87,3.02,n,1
91,22.0,9.9,50,309.95,3.61,n,1
91,22.0,9.9,50,317.96,7.3,n,1
91,22.0,9.9,50,317.04,7.63,n,1
92,22.0,9.9,50,315.11,7.63,n,1
92,22.0,9.9,50,319.78,3.5,n,1
92,22.0,9.9,50,317.14,2.18,n,1
102,23.1,16.7,50,321.25,1.43,n,1
103,23.1,16.7,50,320.09,1.43,n,1
91,22.0,9.9,50,325.81,2.88,n,1
92,22.0,9.9,50,330.35,2.88,n,1
92,22.0,9.9,50,333.84,5.2,n,1
92,22.0,9.9,50,350.92,5.2,n,1
92,22.0,9.9,50,367.0,4.23,h,1
92,22.0,9.9,50,321.5,4.23,n,1
103,23.1,16.7,50,306.85,3.06,n,1
91,22.0,9.9,50,313.76,1.87,n,1
91,22.0,9.9,50,313.19,2.2,n,1
91,22.0,9.9,50,309.46,2.2,n,1
91,22.0,9.9,50,314.4,1.92,n,1
91,22.0,9.9,50,311.3,1.92,n,1
91,22.0,9.9,50,313.16,1.74,n,1
91,22.0,9.9,50,309.98,1.74,n,1
91,22.0,9.9,50,312.06,3.77,n,1
91,22.0,9.9,50,321.31,2.88,n,1
92,22.0,9.9,50,336.04,5.2,n,1
92,22.0,9.9,50,330.29,5.2,n,1
92,22.0,9.9,50,336.11,4.23,n,1
102,23.1,16.7,50,308.11,1.43,n,1
103,23.1,16.7,50,303.09,1.43,n,1
90,22.0,9.9,50,305.94,3.14,n,1
90,22.0,9.9,50,312.66,2.08,n,1
90,22.0,9.9,50,312.76,2.08,n,1
90,22.0,9.9,50,307.39,2.9,n,1
91,22.0,9.9,50,305.9,1.87,n,1
91,22.0,9.9,50,317.58,2.88,n,1
92,22.0,9.9,50,300.39,4.23,n,1
91,22.0,9.9,50,326.2,4.87,n,1
91,22.0,9.9,50,327.32,2.38,n,1
91,22.0,9.9,50,327.0,2.38,n,1
89,23.1,16.7,50,304.15,1.0,n,1
90,23.1,16.7,50,312.2,1.66,n,1
90,22.0,9.9,50,304.95,0.9,n,1
91,22.0,9.9,50,309.57,0.9,n,1
91,22.0,9.9,50,305.43,2.11,n,1
91,22.0,9.9,50,304.56,2.17,n,1
91,22.0,9.9,50,340.88,8.51,n,1
91,22.0,9.9,50,367.0,4.87,h,1
89,23.1,16.7,50,308.47,1.66,n,1
91,22.0,9.9,50,306.24,1.56,n,1
91,22.0,9.9,50,310.04,4.87,n,1
91,22.0,9.9,50,306.78,2.38,n,1
91,22.0,9.9,50,353.97,8.08,n,1
91,22.0,9.9,50,340.44,8.08,n,1
89,23.1,16.7,50,309.15,6.49,n,1
91,22.0,9.9,50,306.74,2.74,n,1
91,22.0,9.9,50,306.74,4.82,n,1
89,23.1,16.7,50,367.0,6.49,h,1
89,23.1,16.7,50,367.0,6.49,h,1
91,22.0,9.9,50,329.15,5.44,n,1
91,22.0,9.9,50,347.91,2.74,n,1
91,22.0,9.9,50,347.17,5.99,n,1
91,22.0,9.9,50,328.65,5.99,n,1
91,22.0,9.9,50,367.0,8.08,h,1
91,22.0,9.9,50,367.0,8.08,h,1
91,22.0,9.9,50,329.18,4.82,n,1
91,22.0,9.9,50,314.46,2.74,n,1
91,22.0,9.9,50,308.51,2.09,n,1
91,22.0,9.9,50,318.25,2.09,n,1
89,23.1,16.7,50,324.67,1.59,n,1
91,22.0,9.9,50,320.53,1.7,n,1
91,22.0,9.9,50,327.45,2.88,n,1
91,22.0,9.9,50,367.0,7.72,h,1
91,22.0,9.9,50,367.0,7.72,h,1
91,22.0,9.9,50,325.43,3.31,n,1
91,22.0,9.9,50,335.27,4.7,n,1
91,22.0,9.9,50,367.0,26.67,h,1
76,22.0,9.9,50,348.93,26.67,n,1
89,23.1,16.7,50,316.2,1.59,n,1
89,23.1,16.7,50,305.5,2.02,n,1
91,22.0,9.9,50,315.19,1.7,n,1
91,22.0,9.9,50,313.33,2.88,n,1
91,22.0,9.9,50,319.56,3.31,n,1
91,22.0,9.9,50,316.89,4.7,n,1
76,22.0,9.9,50,314.53,5.44,n,1
76,22.0,9.9,50,320.91,7.72,n,1
76,22.0,9.9,50,341.81,7.72,n,1
76,22.0,9.9,50,324.95,3.31,n,1
76,22.0,9.9,50,324.01,4.7,n,1
91,22.0,9.9,50,307.42,3.26,n,1
91,22.0,9.9,50,315.58,5.0,n,1
91,22.0,9.9,50,310.99,1.7,n,1
91,22.0,9.9,50,311.58,1.7,n,1
91,22.0,9.9,50,307.15,2.88,n,1
91,22.0,9.9,50,316.19,2.88,n,1
76,22.0,9.9,50,312.79,3.31,n,1
76,22.0,9.9,50,303.81,4.7,n,1
76,22.0,9.9,50,305.27,2.35,n,1
76,22.0,9.9,50,305.97,1.16,n,1
76,22.0,9.9,50,307.11,1.16,n,1
76,22.0,9.9,50,319.86,3.98,n,1
76,22.0,9.9,50,308.33,3.98,n,1
76,22.0,9.9,50,304.96,2.79,n,1
76,22.0,9.9,50,303.39,1.44,n,1
89,23.1,16.7,50,329.19,5.31,n,1
89,23.1,16.7,50,367.0,5.34,h,1
89,23.1,16.7,50,312.59,5.34,n,1
76,21.8,5.4,50,309.02,1.16,n,1
89,23.1,16.7,50,367.0,3.11,h,1
75,21.8,5.4,50,323.7,2.51,n,1
89,23.1,16.7,50,317.28,3.11,n,1
75,21.8,5.4,50,307.55,1.33,n,1
75,21.8,5.4,50,313.81,1.33,n,1
75,21.8,5.4,50,314.33,1.87,n,1
76,21.8,5.4,50,310.66,4.99,n,1
76,21.8,5.4,50,367.0,10.38,h,1
76,21.8,5.4,50,327.06,4.99,n,1
89,23.1,16.7,50,306.04,3.11,n,1
75,21.8,5.4,50,307.58,2.64,n,1
75,21.8,5.4,50,312.49,1.33,n,1
75,21.8,5.4,50,312.26,1.33,n,1
75,21.8,5.4,50,315.65,1.87,n,1
75,21.8,5.4,50,308.1,1.87,n,1
75,21.8,5.4,50,311.19,2.51,n,1
76,21.8,5.4,50,319.94,10.38,n,1
76,21.8,5.4,50,344.01,3.68,n,1
76,20.6,10.1,50,332.5,2.56,n,1
74,23.1,16.7,50,303.38,1.34,n,1
74,23.1,16.7,50,310.61,1.36,n,1
75,21.8,5.4,50,304.84,1.63,n,1
75,21.8,5.4,50,311.76,1.63,n,1
76,21.8,5.4,50,307.34,2.06,n,1
76,21.8,5.4,50,306.52,3.12,n,1
76,21.8,5.4,50,309.97,3.68,n,1
76,21.8,5.4,50,319.97,2.88,n,1
76,21.8,5.4,50,314.55,2.88,n,1
76,20.6,10.1,50,304.84,3.48,n,1
76,20.6,10.1,50,318.04,3.48,n,1
77,20.6,10.1,50,308.99,2.56,n,1
76,20.6,10.1,50,354.91,3.48,n,1
76,20.6,10.1,50,330.32,3.48,n,1
76,20.6,10.1,50,321.22,2.56,n,1
74,25.1,22.3,50,305.03,1.36,n,1
76,21.8,5.4,50,308.88,2.06,n,1
76,20.6,10.1,50,309.12,2.9,n,1
76,20.6,10.1,50,319.26,2.9,n,1
74,25.1,22.3,50,367.0,11.72,h,1
76,20.6,10.1,50,337.66,2.88,n,1
76,20.6,10.1,50,325.04,3.24,n,1
76,20.6,10.1,50,342.12,3.24,n,1
76,20.6,10.1,50,328.6,3.28,n,1
76,20.6,10.1,50,329.79,3.28,n,1
74,25.1,22.3,50,309.94,13.37,n,1
74,25.1,22.3,50,306.49,11.72,n,1
75,25.1,22.3,50,311.09,2.4,n,1
75,25.1,22.3,50,308.1,1.1,n,1
75,25.1,22.3,50,305.26,1.1,n,1
75,25.1,22.3,50,308.27,2.38,n,1
76,20.6,10.1,50,311.95,5.05,n,1
76,20.6,10.1,50,304.96,1.78,n,1
77,20.6,10.1,50,300.2,1.12,n,1
74,25.1,22.3,50,326.77,13.37,n,1
74,25.1,22.3,50,367.0,13.37,h,1
74,25.1,22.3,50,347.09,11.72,n,1
76,20.6,10.1,50,320.14,2.88,n,1
74,25.1,22.3,50,317.74,11.72,n,1
76,20.6,10.1,50,307.77,2.13,n,1
76,20.6,10.1,50,312.21,2.88,n,1
76,20.6,10.1,50,309.34,3.24,n,1
76,20.6,10.1,50,315.97,3.28,n,1
64,20.6,10.1,50,300.28,1.78,n,1
65,20.6,10.1,50,316.76,1.12,n,1
64,20.6,10.1,50,324.75,3.38,n,1
74,22.0,9.9,50,301.78,0.96,n,1
74,25.1,22.3,50,313.67,0.96,n,1
74,25.1,22.3,50,311.63,1.86,n,1
74,25.1,22.3,50,303.06,1.56,n,1
76,20.6,10.1,50,313.0,4.13,n,1
76,20.6,10.1,50,309.14,3.93,n,1
76,20.6,10.1,50,319.43,3.89,n,1
74,25.1,22.3,50,310.78,0.96,n,1
74,25.1,22.3,50,307.8,1.86,n,1
74,25.1,22.3,50,367.0,13.24,h,1
74,25.1,22.3,50,354.84,13.24,n,1
74,25.1,22.3,50,345.32,9.43,n,1
76,20.6,10.1,50,334.03,2.78,n,1
76,20.6,10.1,50,335.08,2.78,n,1
76,20.6,10.1,50,330.07,2.48,n,1
76,20.6,10.1,50,332.33,2.48,n,1
76,20.6,10.1,50,322.54,1.57,n,1
74,25.1,22.3,50,303.52,9.43,n,1
75,25.1,22.3,50,301.87,0.97,n,1
75,25.1,22.3,50,305.63,1.48,n,1
76,20.6,10.1,50,304.77,1.28,n,1
76,20.6,10.1,50,304.61,2.8,n,1
76,20.6,10.1,50,300.79,1.57,n,1
76,20.6,10.1,50,299.21,1.02,n,1
74,25.1,22.3,50,333.42,13.24,n,1
74,25.1,22.3,50,319.05,13.24,n,1
74,25.1,22.3,50,307.0,9.43,n,1
75,25.1,22.3,50,303.53,0.97,n,1
76,20.6,10.1,50,308.18,1.28,n,1
76,20.6,10.1,50,311.07,1.28,n,1
76,20.6,10.1,50,310.14,2.78,n,1
76,20.6,10.1,50,300.79,2.48,n,1
76,20.6,10.1,50,306.51,1.57,n,1
64,20.6,10.1,50,311.53,1.02,n,1
65,20.6,10.1,50,319.26,1.02,n,1
74,25.1,22.3,50,299.57,2.37,n,1
74,25.1,22.3,50,311.15,2.37,n,1
74,25.1,22.3,50,318.72,1.85,n,1
74,25.1,22.3,50,298.84,1.85,n,1
74,25.1,22.3,50,303.92,0.71,n,1
76,20.6,10.1,50,304.66,1.07,n,1
76,20.6,10.1,50,309.35,1.04,n,1
76,20.6,10.1,50,307.58,1.04,n,1
76,20.6,10.1,50,304.15,1.54,n,1
64,20.6,10.1,50,318.32,1.54,n,1
64,20.6,10.1,50,318.4,2.6,n,1
64,20.6,10.1,50,302.92,1.39,n,1
64,20.6,10.1,50,316.17,1.28,n,1
74,25.1,22.3,50,344.95,2.37,n,1
74,25.1,22.3,50,341.04,2.37,n,1
64,20.6,10.1,50,303.7,1.07,n,1
64,20.6,10.1,50,304.05,1.04,n,1
74,25.1,22.3,50,367.0,6.69,h,1
74,25.1,22.3,50,319.74,6.69,n,1
63,20.6,10.1,50,307.32,1.55,n,1
64,20.6,10.1,50,306.93,1.05,n,1
64,20.6,10.1,50,311.02,1.05,n,1
64,20.6,10.1,50,301.83,3.08,n,1
64,20.6,10.1,50,367.0,3.08,h,1
64,20.6,10.1,50,314.43,3.08,n,1
64,20.6,10.1,50,301.7,0.64,n,1
64,20.6,10.1,50,305.02,0.64,n,1
64,20.6,10.1,50,303.67,0.64,n,1
64,20.6,10.1,50,302.18,1.5,n,1
64,20.6,10.1,50,303.55,0.89,n,1
64,20.6,10.1,50,305.13,0.89,n,1
63,20.6,10.1,50,303.4,1.26,n,1
64,20.6,10.1,50,308.08,0.89,n,1
64,20.6,10.1,50,310.78,0.94,n,1
64,20.6,10.1,50,302.88,0.94,n,1
63,20.6,10.1,50,367.0,11.05,h,1
64,20.6,10.1,50,355.26,8.02,n,1
64,20.6,10.1,50,343.77,8.02,n,1
114,25.1,22.3,50,301.36,1.03,n,1
98,20.6,10.1,50,302.21,1.45,n,1
98,20.6,10.1,50,306.04,1.39,n,1
53,20.6,10.1,50,298.15,0.38,n,1
44,20.6,10.1,50,298.86,0.61,n,1
44,20.6,10.1,50,307.67,0.72,n,1
44,20.6,10.1,50,313.15,0.81,n,1
80,20.6,10.1,50,297.01,0.72,n,1
8,16.2,10.1,50,299.73,0.23,n,1
147,20.5,9.0,50,367.0,6.98,h,1
147,20.5,9.0,50,302.31,0.84,n,1
147,20.5,9.0,50,300.78,1.0,n,1
147,20.5,9.0,50,307.52,4.85,n,1
147,20.5,9.0,50,338.4,5.7,n,1
147,20.5,9.0,50,323.34,2.01,n,1
146,20.5,9.0,50,302.29,12.24,n,1
147,20.5,9.0,50,300.67,1.68,n,1
146,20.5,9.0,50,367.0,22.38,h,1
146,20.5,9.0,50,353.96,12.24,n,1
146,20.5,9.0,50,350.92,12.24,n,1
146,20.5,9.0,50,301.62,22.38,n,1
146,20.5,9.0,50,353.92,14.44,n,1
146,20.5,9.0,50,367.0,14.44,h,1
146,20.5,9.0,50,318.42,13.17,n,1
146,20.5,9.0,50,367.0,14.44,h,1
146,20.5,9.0,50,349.32,14.44,n,1
139,20.5,9.0,50,338.58,4.71,n,1
139,20.5,9.0,50,305.16,4.71,n,1
139,20.5,9.0,50,327.54,4.71,n,1
139,20.5,9.0,50,355.54,4.71,n,1
139,20.5,9.0,50,367.0,11.72,h,1
139,20.5,9.0,50,350.41,11.72,n,1
144,20.5,9.0,50,297.84,0.3,n,1
139,20.5,9.0,50,349.26,6.77,n,1
140,20.5,9.0,50,336.0,6.0,n,1
160,19.5,10.8,50,304.06,1.11,n,1
140,20.5,9.0,50,319.02,1.4,n,1
140,20.5,9.0,50,319.5,1.4,n,1
160,19.5,10.8,50,307.6,1.1,n,1
139,20.5,9.0,50,367.0,4.44,h,1
139,20.5,9.0,50,303.1,4.44,n,1
140,20.5,9.0,50,307.92,4.47,n,1
140,20.5,9.0,50,301.17,0.67,n,1
140,20.5,9.0,50,303.15,0.67,n,1
136,20.5,9.0,50,321.56,3.54,n,1
