latitude,longitude,date,temp,wspd,rhum,brightness,frp,confidence,fire_occurred
34.15235,-118.19553,2024-07-01,23.3,11.5,50,302.63,0.73,n,1
34.11533,-117.924,2024-07-01,29.2,18.0,50,303.94,0.59,n,1
34.03671,-117.55759,2024-07-01,26.1,5.4,50,302.86,0.34,n,1
34.03552,-118.10674,2024-07-01,19.2,6.1,50,304.25,0.75,n,1
34.43226,-118.64616,2024-07-01,29.2,18.0,50,313.23,1.38,n,1
34.48061,-118.89432,2024-07-02,23.0,9.7,50,299.83,0.34,n,1
34.03604,-117.89149,2024-07-02,23.0,9.7,50,312.2,1.12,n,1
34.15545,-118.19147,2024-07-02,23.0,9.7,50,314.15,1.5,n,1
34.2451,-118.38237,2024-07-02,23.0,9.7,50,300.31,0.44,n,1
34.29237,-118.80081,2024-07-02,23.0,9.7,50,300.84,0.61,n,1
34.33364,-118.51837,2024-07-02,23.0,9.7,50,308.36,1.05,n,1
34.3335,-118.52131,2024-07-02,23.0,9.7,50,306.55,0.28,n,1
34.42997,-118.64359,2024-07-02,23.0,9.7,50,308.61,1.05,n,1
34.43394,-118.646,2024-07-03,32.0,13.7,50,301.64,0.73,n,1
34.15268,-118.19572,2024-07-03,24.9,10.1,50,307.09,0.53,n,1
34.33445,-118.51908,2024-07-03,24.9,10.1,50,302.98,0.9,n,1
34.33438,-118.52255,2024-07-03,24.9,10.1,50,301.11,0.46,n,1
33.71888,-117.71032,2024-07-03,22.1,9.7,50,302.87,0.74,n,1
34.42913,-118.64449,2024-07-03,24.9,10.1,50,303.55,0.5,n,1
34.43073,-118.64577,2024-07-03,32.0,13.7,50,304.21,0.63,n,1
34.1524,-118.19425,2024-07-03,24.9,10.1,50,304.27,0.83,n,1
34.29558,-118.74266,2024-07-03,24.9,10.1,50,352.46,15.73,n,1
34.29582,-118.73608,2024-07-03,24.9,10.1,50,367.0,15.73,h,1
34.33416,-118.5192,2024-07-04,23.7,10.4,50,307.47,1.24,n,1
34.42849,-118.64504,2024-07-04,23.7,10.4,50,302.1,1.1,n,1
34.15345,-118.19518,2024-07-04,23.7,10.4,50,304.63,0.64,n,1
34.29256,-118.80266,2024-07-04,23.7,10.4,50,306.68,1.16,n,1
34.24464,-118.38115,2024-07-05,25.7,11.5,50,303.13,0.41,n,1
33.61366,-117.8206,2024-07-05,22.2,9.7,50,310.55,1.24,n,1
33.98731,-118.24342,2024-07-05,19.1,10.1,50,302.49,0.72,n,1
34.03603,-118.10512,2024-07-05,26.5,6.1,50,305.75,0.43,n,1
34.40276,-118.99931,2024-07-05,18.6,8.3,50,300.78,0.45,n,1
34.33687,-118.51978,2024-07-05,25.7,11.5,50,313.15,1.55,n,1
34.32015,-118.50882,2024-07-05,25.7,11.5,50,303.94,0.39,n,1
34.42979,-118.6466,2024-07-05,35.9,15.5,50,313.21,0.99,n,1
34.1548,-118.19235,2024-07-05,25.7,11.5,50,320.71,1.8,n,1
34.29316,-118.80143,2024-07-05,25.7,11.5,50,314.96,1.32,n,1
34.3252,-118.52549,2024-07-06,24.3,11.2,50,316.05,1.97,n,1
34.33415,-118.52055,2024-07-06,24.3,11.2,50,318.57,2.66,n,1
34.43092,-118.64476,2024-07-06,35.0,13.0,50,309.83,1.0,n,1
34.24273,-118.38284,2024-07-06,24.3,11.2,50,308.65,0.3,n,1
34.29314,-118.80003,2024-07-06,24.3,11.2,50,318.11,1.04,n,1
34.15352,-118.19302,2024-07-06,24.3,11.2,50,316.56,1.03,n,1
34.03495,-118.10624,2024-07-06,22.7,4.7,50,305.47,0.57,n,1
33.71632,-117.71248,2024-07-06,21.9,10.8,50,302.03,0.39,n,1
33.61424,-117.82258,2024-07-06,21.9,10.8,50,314.67,0.99,n,1
34.33362,-118.52058,2024-07-07,24.2,10.8,50,311.33,1.1,n,1
34.33694,-118.52126,2024-07-07,24.2,10.8,50,304.57,1.34,n,1
34.32529,-118.52696,2024-07-07,24.2,10.8,50,304.0,0.75,n,1
34.31953,-118.51162,2024-07-07,24.2,10.8,50,303.41,0.36,n,1
34.29274,-118.80312,2024-07-07,24.2,10.8,50,303.51,0.73,n,1
34.24429,-118.38013,2024-07-07,24.2,10.8,50,306.47,0.49,n,1
34.15308,-118.19517,2024-07-07,24.2,10.8,50,312.36,1.48,n,1
33.61485,-117.8252,2024-07-07,22.0,9.7,50,307.29,0.29,n,1
33.61249,-117.82049,2024-07-07,22.0,9.7,50,306.36,1.17,n,1
34.28984,-117.60239,2024-07-07,25.7,11.4,50,367.0,209.64,h,1
34.29325,-117.60368,2024-07-07,25.7,11.4,50,367.0,209.64,h,1
34.29365,-117.59844,2024-07-08,25.4,9.4,50,324.53,2.8,n,1
33.71653,-117.71027,2024-07-08,21.7,8.3,50,306.9,0.69,n,1
34.2913,-118.80271,2024-07-08,23.5,11.2,50,308.25,0.64,n,1
34.29367,-118.80457,2024-07-08,23.5,11.2,50,300.25,0.46,n,1
34.28322,-117.5946,2024-07-08,25.4,9.4,50,352.19,16.8,n,1
34.28344,-117.59742,2024-07-08,25.4,9.4,50,355.78,16.8,n,1
34.28365,-117.60008,2024-07-08,25.4,9.4,50,367.0,10.29,h,1
34.28385,-117.60276,2024-07-08,25.4,9.4,50,347.14,10.29,n,1
34.28406,-117.60549,2024-07-08,25.4,9.4,50,367.0,6.3,h,1
34.28831,-117.59483,2024-07-08,25.4,9.4,50,367.0,16.8,h,1
34.28852,-117.59755,2024-07-08,25.4,9.4,50,367.0,16.8,h,1
34.28872,-117.60024,2024-07-08,25.4,9.4,50,339.17,10.29,n,1
34.28894,-117.60306,2024-07-08,25.4,9.4,50,329.68,10.29,n,1
34.28917,-117.606,2024-07-08,25.4,9.4,50,332.33,6.3,n,1
34.2894,-117.60905,2024-07-08,25.4,9.4,50,333.7,6.3,n,1
34.29271,-117.5862,2024-07-08,25.4,9.4,50,316.78,2.65,n,1
34.29388,-117.60142,2024-07-08,25.4,9.4,50,315.61,1.97,n,1
34.2941,-117.6043,2024-07-08,25.4,9.4,50,313.69,1.97,n,1
34.29434,-117.60739,2024-07-08,25.4,9.4,50,315.04,2.26,n,1
34.29295,-117.5893,2024-07-08,25.4,9.4,50,321.49,2.54,n,1
34.29319,-117.5924,2024-07-08,25.4,9.4,50,341.95,2.54,n,1
34.29342,-117.59546,2024-07-08,25.4,9.4,50,335.41,2.8,n,1
34.29729,-117.57999,2024-07-08,25.4,9.4,50,311.77,3.71,n,1
34.29776,-117.58609,2024-07-08,25.4,9.4,50,315.16,2.65,n,1
34.29801,-117.58926,2024-07-08,25.4,9.4,50,318.04,2.54,n,1
34.29826,-117.59251,2024-07-08,25.4,9.4,50,312.25,2.54,n,1
34.2985,-117.59566,2024-07-08,25.4,9.4,50,317.28,2.8,n,1
34.29752,-117.58305,2024-07-08,25.4,9.4,50,350.1,2.65,n,1
34.4324,-118.64566,2024-07-08,35.0,17.6,50,306.69,0.75,n,1
34.28802,-117.60297,2024-07-08,25.4,9.4,50,313.21,3.19,n,1
34.2902,-117.61028,2024-07-08,25.4,9.4,50,315.45,3.19,n,1
34.28484,-117.59231,2024-07-08,25.4,9.4,50,307.05,5.0,n,1
34.29683,-117.57967,2024-07-08,25.4,9.4,50,304.22,1.93,n,1
34.29808,-117.58913,2024-07-08,25.4,9.4,50,305.91,2.59,n,1
34.29562,-117.58085,2024-07-08,25.4,9.4,50,304.8,1.41,n,1
34.29243,-117.59395,2024-07-08,25.4,9.4,50,321.07,3.19,n,1
34.29484,-117.60201,2024-07-08,25.4,9.4,50,313.91,3.19,n,1
34.28588,-117.59077,2024-07-08,25.4,9.4,50,308.34,4.04,n,1
34.29113,-117.60876,2024-07-08,25.4,9.4,50,317.28,4.97,n,1
34.29581,-117.6005,2024-07-08,25.4,9.4,50,313.14,4.97,n,1
34.29349,-117.59254,2024-07-08,25.4,9.4,50,325.79,4.04,n,1
34.28063,-117.59703,2024-07-08,25.4,9.4,50,307.49,1.93,n,1
34.2888,-117.60079,2024-07-08,25.4,9.4,50,314.66,4.04,n,1
34.28691,-117.59071,2024-07-08,25.4,9.4,50,355.14,10.9,n,1
34.2912,-117.59243,2024-07-08,25.4,9.4,50,356.33,10.9,n,1
34.28311,-117.60778,2024-07-08,25.4,9.4,50,367.0,80.81,h,1
34.27878,-117.60622,2024-07-08,25.4,9.4,50,343.84,11.79,n,1
34.28272,-117.58844,2024-07-08,25.4,9.4,50,342.22,12.27,n,1
34.28163,-117.59338,2024-07-08,25.4,9.4,50,354.96,12.27,n,1
34.27971,-117.60204,2024-07-08,25.4,9.4,50,355.13,29.81,n,1
34.28063,-117.59789,2024-07-08,25.4,9.4,50,353.64,29.81,n,1
34.2884,-117.60508,2024-07-08,25.4,9.4,50,337.3,33.6,n,1
34.28638,-117.61417,2024-07-08,25.4,9.4,50,341.51,80.81,n,1
34.28739,-117.60963,2024-07-08,25.4,9.4,50,367.0,80.81,h,1
34.28409,-117.60339,2024-07-08,25.4,9.4,50,346.51,33.6,n,1
34.28595,-117.59504,2024-07-08,25.4,9.4,50,342.04,10.9,l,1
34.28258,-117.59787,2024-07-09,26.5,8.3,50,344.18,11.71,n,1
34.28239,-117.59295,2024-07-09,26.5,8.3,50,350.21,10.59,n,1
34.28274,-117.60218,2024-07-09,26.5,8.3,50,313.09,11.71,n,1
34.27652,-117.61111,2024-07-09,26.5,8.3,50,322.54,10.15,n,1
34.27632,-117.60577,2024-07-09,26.5,8.3,50,355.71,10.15,n,1
34.29552,-117.61489,2024-07-09,26.5,8.3,50,339.83,7.31,n,1
34.29536,-117.61021,2024-07-09,26.5,8.3,50,313.07,5.27,n,1
34.29467,-117.58939,2024-07-09,26.5,8.3,50,308.58,1.87,n,1
34.29486,-117.59505,2024-07-09,26.5,8.3,50,310.23,2.21,n,1
34.29636,-117.61541,2024-07-09,26.5,8.3,50,308.93,2.28,n,1
34.29618,-117.61098,2024-07-09,26.5,8.3,50,316.04,2.28,n,1
34.27614,-117.60104,2024-07-09,26.5,8.3,50,345.4,16.88,n,1
34.28973,-117.61375,2024-07-09,26.5,8.3,50,346.38,11.43,n,1
34.28954,-117.60845,2024-07-09,26.5,8.3,50,321.08,11.43,n,1
34.28899,-117.59421,2024-07-09,26.5,8.3,50,345.96,10.59,n,1
34.27597,-117.59649,2024-07-09,26.5,8.3,50,367.0,16.88,h,1
34.27567,-117.58833,2024-07-09,26.5,8.3,50,310.83,8.99,n,1
34.28881,-117.58941,2024-07-09,26.5,8.3,50,334.47,10.59,n,1
34.28331,-117.61723,2024-07-09,26.5,8.3,50,337.13,22.52,n,1
34.2831,-117.61179,2024-07-09,26.5,8.3,50,355.98,11.43,n,1
34.28292,-117.6068,2024-07-09,26.5,8.3,50,321.37,11.43,n,1
34.33431,-118.51676,2024-07-09,24.4,10.8,50,303.66,0.7,n,1
34.29171,-117.60791,2024-07-09,26.5,8.3,50,317.42,2.38,n,1
34.29272,-117.61201,2024-07-09,26.5,8.3,50,325.7,3.74,n,1
34.29385,-117.61658,2024-07-09,26.5,8.3,50,340.54,3.74,n,1
34.29399,-117.59497,2024-07-09,26.5,8.3,50,317.02,1.39,n,1
34.28992,-117.59283,2024-07-09,26.5,8.3,50,313.12,1.31,n,1
34.29107,-117.59732,2024-07-09,26.5,8.3,50,320.33,1.31,n,1
34.29548,-117.61469,2024-07-09,26.5,8.3,50,320.51,2.08,n,1
34.29071,-117.60387,2024-07-09,26.5,8.3,50,312.9,2.38,n,1
34.28961,-117.5994,2024-07-09,26.5,8.3,50,311.78,1.39,n,1
34.28841,-117.59456,2024-07-09,26.5,8.3,50,310.54,1.39,n,1
34.28949,-117.62105,2024-07-09,26.5,8.3,50,320.95,3.09,n,1
34.28831,-117.61629,2024-07-09,26.5,8.3,50,336.19,3.09,n,1
34.28727,-117.61208,2024-07-09,26.5,8.3,50,333.8,4.75,n,1
34.28629,-117.60812,2024-07-09,26.5,8.3,50,353.48,4.75,n,1
34.2852,-117.60373,2024-07-09,26.5,8.3,50,325.37,6.22,n,1
34.28271,-117.59364,2024-07-09,26.5,8.3,50,355.48,12.68,n,1
34.28386,-117.5983,2024-07-09,26.5,8.3,50,310.84,6.22,n,1
34.28051,-117.6069,2024-07-09,26.5,8.3,50,341.84,6.22,n,1
34.27926,-117.60184,2024-07-09,26.5,8.3,50,350.87,6.22,n,1
34.27803,-117.59687,2024-07-09,26.5,8.3,50,367.0,12.68,h,1
34.28165,-117.61147,2024-07-09,26.5,8.3,50,312.69,4.75,n,1
34.27578,-117.6099,2024-07-09,26.5,8.3,50,336.07,1.92,n,1
34.2748,-117.60591,2024-07-09,26.5,8.3,50,308.03,1.92,n,1
34.27378,-117.60181,2024-07-09,26.5,8.3,50,316.17,1.71,n,1
34.24232,-118.38125,2024-07-09,24.4,10.8,50,302.99,0.23,n,1
34.15432,-118.19344,2024-07-09,24.4,10.8,50,312.99,0.83,n,1
34.30386,-117.56139,2024-07-09,26.5,8.3,50,336.48,3.18,n,1
34.29569,-117.5922,2024-07-09,26.5,8.3,50,332.39,5.74,l,1
34.27839,-117.61095,2024-07-09,26.5,8.3,50,355.82,37.38,n,1
34.29129,-117.58562,2024-07-09,26.5,8.3,50,367.0,162.46,l,1
34.28277,-117.61759,2024-07-09,26.5,8.3,50,348.57,37.38,n,1
34.28381,-117.6137,2024-07-09,26.5,8.3,50,350.46,37.38,n,1
34.28582,-117.60615,2024-07-09,26.5,8.3,50,337.18,19.07,n,1
34.28673,-117.6027,2024-07-09,26.5,8.3,50,333.34,7.32,l,1
34.28759,-117.59948,2024-07-09,26.5,8.3,50,335.04,7.32,n,1
34.28844,-117.5963,2024-07-09,26.5,8.3,50,337.69,42.1,n,1
34.28934,-117.59295,2024-07-09,26.5,8.3,50,349.59,42.1,n,1
34.29028,-117.58942,2024-07-09,26.5,8.3,50,350.33,162.46,n,1
34.27668,-117.59426,2024-07-09,26.5,8.3,50,344.53,10.44,n,1
34.27571,-117.59789,2024-07-09,26.5,8.3,50,336.5,10.44,n,1
34.27392,-117.60461,2024-07-09,26.5,8.3,50,350.38,25.45,n,1
34.2804,-117.58031,2024-07-09,26.5,8.3,50,367.0,166.25,l,1
34.27921,-117.58477,2024-07-09,26.5,8.3,50,367.0,164.11,l,1
34.28706,-117.5784,2024-07-09,26.5,8.3,50,367.0,159.03,h,1
34.27605,-117.57358,2024-07-09,26.5,8.3,50,367.0,166.25,h,1
34.28481,-117.60993,2024-07-09,26.5,8.3,50,367.0,19.07,h,1
34.29336,-117.57784,2024-07-09,26.5,8.3,50,367.0,159.03,h,1
34.27685,-117.57057,2024-07-09,26.5,8.3,50,339.34,69.14,n,1
34.27522,-117.57669,2024-07-09,26.5,8.3,50,352.58,166.25,n,1
34.28501,-117.58609,2024-07-09,26.5,8.3,50,367.0,162.46,l,1
34.28608,-117.58209,2024-07-09,26.5,8.3,50,367.0,162.46,l,1
34.28801,-117.57485,2024-07-09,26.5,8.3,50,350.59,159.03,l,1
34.27713,-117.61564,2024-07-09,26.5,8.3,50,348.61,37.38,n,1
34.28111,-117.60074,2024-07-09,26.5,8.3,50,338.84,7.32,n,1
34.28199,-117.59743,2024-07-09,26.5,8.3,50,350.22,7.32,n,1
34.28397,-117.59,2024-07-09,26.5,8.3,50,341.21,42.1,n,1
34.28897,-117.57124,2024-07-09,26.5,8.3,50,340.58,41.64,n,1
34.27934,-117.60736,2024-07-09,26.5,8.3,50,367.0,19.07,h,1
34.28296,-117.5938,2024-07-09,26.5,8.3,50,367.0,42.1,h,1
34.28292,-117.57088,2024-07-09,26.5,8.3,50,367.0,69.14,h,1
34.28134,-117.57681,2024-07-09,26.5,8.3,50,367.0,166.25,h,1
34.27486,-117.60107,2024-07-09,26.5,8.3,50,367.0,25.45,h,1
34.28213,-117.57382,2024-07-09,26.5,8.3,50,350.7,69.14,n,1
34.27794,-117.58953,2024-07-09,26.5,8.3,50,354.8,164.11,n,1
34.29465,-117.59611,2024-07-09,26.5,8.3,50,330.93,6.37,l,1
34.27159,-117.60419,2024-07-09,24.4,10.8,50,367.0,15.74,h,1
34.28282,-117.61469,2024-07-09,26.5,8.3,50,367.0,10.08,h,1
34.28487,-117.57418,2024-07-09,26.5,8.3,50,354.86,55.51,n,1
34.27911,-117.57146,2024-07-09,26.5,8.3,50,353.37,100.54,n,1
34.28996,-117.59013,2024-07-09,26.5,8.3,50,350.8,60.13,n,1
34.27969,-117.56004,2024-07-09,26.5,8.3,50,348.04,100.54,n,1
34.27723,-117.60885,2024-07-09,26.5,8.3,50,367.0,15.74,h,1
34.28914,-117.60603,2024-07-09,26.5,8.3,50,348.74,16.53,n,1
34.28842,-117.62019,2024-07-09,26.5,8.3,50,345.25,10.08,n,1
34.29653,-117.57681,2024-07-09,26.5,8.3,50,344.59,38.88,n,1
34.29589,-117.5893,2024-07-09,26.5,8.3,50,348.76,62.6,n,1
34.29621,-117.5831,2024-07-09,26.5,8.3,50,367.0,62.6,l,1
34.27352,-117.56548,2024-07-09,28.5,5.0,50,367.0,100.54,h,1
34.27762,-117.60119,2024-07-09,26.5,8.3,50,367.0,15.74,h,1
34.27266,-117.58276,2024-07-09,28.5,5.0,50,348.6,175.99,n,1
34.28453,-117.58099,2024-07-09,26.5,8.3,50,356.03,55.51,n,1
34.28397,-117.59207,2024-07-09,26.5,8.3,50,350.53,60.13,n,1
34.28426,-117.58624,2024-07-09,26.5,8.3,50,350.43,60.13,l,1
34.2906,-117.57753,2024-07-09,26.5,8.3,50,367.0,55.51,h,1
34.29029,-117.58369,2024-07-09,26.5,8.3,50,367.0,60.13,h,1
34.29093,-117.57102,2024-07-09,26.5,8.3,50,335.51,55.51,n,1
34.28316,-117.60798,2024-07-09,26.5,8.3,50,367.0,16.53,h,1
34.27799,-117.59393,2024-07-09,26.5,8.3,50,367.0,85.77,l,1
34.27822,-117.5893,2024-07-09,26.5,8.3,50,367.0,85.77,l,1
34.27844,-117.5849,2024-07-09,26.5,8.3,50,367.0,175.99,l,1
34.27868,-117.58023,2024-07-09,26.5,8.3,50,367.0,175.99,l,1
34.27713,-117.6094,2024-07-10,28.7,11.0,50,301.16,0.41,n,1
34.28101,-117.58804,2024-07-10,28.7,11.0,50,307.43,3.77,n,1
34.28182,-117.59198,2024-07-10,28.7,11.0,50,318.95,2.3,n,1
34.28568,-117.61053,2024-07-10,28.7,11.0,50,317.3,2.37,n,1
34.28751,-117.61942,2024-07-10,28.7,11.0,50,303.86,0.66,n,1
34.27755,-117.5714,2024-07-10,28.7,11.0,50,332.04,5.42,n,1
34.28658,-117.6149,2024-07-10,28.7,11.0,50,339.65,2.37,n,1
34.28119,-117.56881,2024-07-10,28.7,11.0,50,316.53,1.72,n,1
34.28219,-117.57366,2024-07-10,28.7,11.0,50,314.78,1.44,n,1
34.28313,-117.57818,2024-07-10,28.7,11.0,50,306.81,1.44,n,1
34.28559,-117.59008,2024-07-10,28.7,11.0,50,314.78,2.57,n,1
34.28854,-117.6043,2024-07-10,28.7,11.0,50,307.19,1.58,n,1
34.28942,-117.60857,2024-07-10,28.7,11.0,50,310.2,2.41,n,1
34.29126,-117.61745,2024-07-10,28.7,11.0,50,325.24,3.02,n,1
34.28847,-117.58385,2024-07-10,28.7,11.0,50,312.31,3.24,n,1
34.2914,-117.5779,2024-07-10,28.7,11.0,50,303.52,1.24,n,1
34.2923,-117.58227,2024-07-10,28.7,11.0,50,303.83,1.24,n,1
34.29431,-117.57183,2024-07-10,28.7,11.0,50,307.3,0.75,n,1
34.29522,-117.57624,2024-07-10,28.7,11.0,50,311.58,1.24,n,1
34.29797,-117.58958,2024-07-10,28.7,11.0,50,311.4,2.96,n,1
34.29614,-117.5807,2024-07-10,28.7,11.0,50,325.39,1.24,n,1
34.29707,-117.58519,2024-07-10,28.7,11.0,50,336.19,2.96,n,1
34.30003,-117.5794,2024-07-10,28.7,11.0,50,306.23,0.97,n,1
34.30094,-117.58381,2024-07-10,28.7,11.0,50,312.88,0.88,n,1
33.85357,-118.33342,2024-07-10,19.4,12.2,50,308.85,1.81,n,1
34.15144,-118.1903,2024-07-10,26.3,10.8,50,305.85,0.69,n,1
34.29039,-118.8019,2024-07-10,26.3,10.8,50,313.36,1.41,n,1
34.43224,-118.64488,2024-07-10,33.8,17.6,50,308.64,1.6,n,1
34.42842,-118.64395,2024-07-10,26.3,10.8,50,302.9,1.29,n,1
34.27104,-117.58014,2024-07-10,29.6,6.1,50,308.83,1.3,n,1
34.2762,-117.60497,2024-07-10,28.7,11.0,50,302.23,0.41,n,1
34.26895,-117.5701,2024-07-10,29.6,6.1,50,341.52,6.03,n,1
34.26999,-117.57508,2024-07-10,29.6,6.1,50,338.02,6.03,n,1
34.27572,-117.58263,2024-07-10,28.7,11.0,50,310.78,1.58,n,1
34.27804,-117.5938,2024-07-10,28.7,11.0,50,306.33,2.3,n,1
34.28189,-117.61234,2024-07-10,28.7,11.0,50,304.06,2.37,n,1
34.28279,-117.61666,2024-07-10,28.7,11.0,50,307.72,2.37,n,1
34.2728,-117.5686,2024-07-10,29.6,6.1,50,345.0,5.42,n,1
34.27382,-117.57347,2024-07-10,28.7,11.0,50,337.39,5.42,n,1
34.27485,-117.57845,2024-07-10,28.7,11.0,50,320.99,1.58,n,1
34.27651,-117.5864,2024-07-10,28.7,11.0,50,339.14,3.77,n,1
34.27727,-117.5901,2024-07-10,28.7,11.0,50,351.31,3.77,n,1
34.27861,-117.57648,2024-07-10,28.7,11.0,50,317.75,1.58,n,1
34.27948,-117.58068,2024-07-10,28.7,11.0,50,308.63,1.58,n,1
34.28025,-117.58438,2024-07-10,28.7,11.0,50,304.98,3.77,n,1
34.27258,-117.59265,2024-07-10,26.3,10.8,50,353.81,17.63,n,1
34.29591,-117.58431,2024-07-10,28.7,11.0,50,354.34,36.87,n,1
34.29296,-117.61568,2024-07-10,28.7,11.0,50,354.58,29.55,n,1
34.28699,-117.61861,2024-07-10,28.7,11.0,50,349.33,39.75,n,1
34.27765,-117.58657,2024-07-10,28.7,11.0,50,343.2,17.63,l,1
34.27719,-117.59158,2024-07-10,28.7,11.0,50,354.95,17.63,n,1
34.28177,-117.59084,2024-07-10,28.7,11.0,50,340.62,8.73,l,1
34.2884,-117.61621,2024-07-10,28.7,11.0,50,349.18,29.55,n,1
34.29151,-117.61835,2024-07-10,28.7,11.0,50,349.9,39.75,n,1
34.2703,-117.56841,2024-07-10,29.6,6.1,50,339.25,4.65,l,1
34.27354,-117.58218,2024-07-10,28.7,11.0,50,349.05,19.51,n,1
34.27303,-117.58773,2024-07-10,29.6,6.1,50,353.46,17.63,n,1
34.29151,-118.79987,2024-07-11,24.6,10.1,50,305.26,0.76,n,1
34.3204,-118.51115,2024-07-11,24.6,10.1,50,307.68,0.77,n,1
34.33556,-118.5173,2024-07-11,24.6,10.1,50,308.91,1.52,n,1
34.43054,-118.6451,2024-07-11,34.5,15.8,50,310.23,1.15,n,1
34.26958,-117.57202,2024-07-11,28.3,5.8,50,302.86,1.05,n,1
34.27244,-117.5892,2024-07-11,24.6,10.1,50,311.2,1.22,n,1
34.27382,-117.59743,2024-07-11,26.5,10.3,50,307.96,1.23,n,1
34.27215,-117.56684,2024-07-11,28.3,5.8,50,315.71,1.05,n,1
34.2757,-117.58821,2024-07-11,26.5,10.3,50,314.92,1.22,n,1
34.27639,-117.59229,2024-07-11,26.5,10.3,50,310.61,1.23,n,1
34.27542,-117.56586,2024-07-11,26.5,10.3,50,330.55,3.15,n,1
34.28791,-117.62045,2024-07-11,26.5,10.3,50,306.01,1.23,n,1
34.28864,-117.62483,2024-07-11,26.5,10.3,50,312.42,0.98,n,1
34.27942,-117.56929,2024-07-11,26.5,10.3,50,327.1,3.15,n,1
34.29042,-117.61688,2024-07-11,26.5,10.3,50,306.89,3.05,n,1
34.29116,-117.6212,2024-07-11,26.5,10.3,50,336.89,3.05,n,1
34.2919,-117.62556,2024-07-11,26.5,10.3,50,328.74,4.94,n,1
34.29369,-117.61595,2024-07-11,26.5,10.3,50,319.96,3.05,n,1
34.29443,-117.62029,2024-07-11,26.5,10.3,50,329.28,3.05,n,1
34.29623,-117.61075,2024-07-11,26.5,10.3,50,305.52,1.54,n,1
34.29771,-117.61946,2024-07-11,26.5,10.3,50,304.63,1.85,n,1
34.29697,-117.61508,2024-07-11,26.5,10.3,50,335.97,1.85,n,1
34.29591,-117.58855,2024-07-11,26.5,10.3,50,310.81,0.66,n,1
34.29847,-117.58344,2024-07-11,26.5,10.3,50,318.73,2.03,n,1
33.79308,-118.34946,2024-07-11,19.9,13.0,50,299.53,0.94,n,1
33.77819,-118.2372,2024-07-11,22.8,8.3,50,308.43,1.83,n,1
34.29919,-117.5877,2024-07-11,26.5,10.3,50,316.01,1.43,n,1
33.81568,-118.23701,2024-07-11,22.8,8.3,50,303.66,2.04,n,1
34.15348,-118.19077,2024-07-12,22.1,9.0,50,305.09,0.98,n,1
34.1541,-118.19589,2024-07-12,22.1,9.0,50,303.65,1.18,n,1
34.24389,-118.38118,2024-07-12,22.1,9.0,50,305.24,0.46,n,1
34.31838,-118.51057,2024-07-12,22.1,9.0,50,303.61,0.39,n,1
34.3344,-118.51826,2024-07-12,22.1,9.0,50,305.4,0.44,n,1
34.26995,-117.58765,2024-07-12,26.4,5.8,50,302.38,2.74,n,1
34.27061,-117.59269,2024-07-12,22.1,9.0,50,333.79,2.74,n,1
34.27353,-117.58725,2024-07-12,23.9,9.2,50,311.97,3.82,n,1
34.43049,-118.64309,2024-07-12,22.1,9.0,50,312.71,0.98,n,1
34.27406,-117.59523,2024-07-12,23.9,9.2,50,318.89,1.87,n,1
34.27342,-117.59003,2024-07-12,23.9,9.2,50,310.55,1.87,n,1
33.85586,-118.33518,2024-07-14,20.1,14.0,50,301.06,1.27,n,1
33.77768,-118.23865,2024-07-14,22.7,9.4,50,300.44,0.88,n,1
34.14907,-118.30435,2024-07-14,23.6,10.4,50,299.76,0.52,n,1
34.15651,-118.19487,2024-07-14,23.6,10.4,50,303.45,0.49,n,1
34.2943,-118.80378,2024-07-14,23.6,10.4,50,299.22,0.59,n,1
34.29559,-118.80442,2024-07-14,23.6,10.4,50,297.89,0.73,n,1
34.33577,-118.52145,2024-07-14,23.6,10.4,50,301.37,0.42,n,1
33.85376,-118.33267,2024-07-14,20.1,14.0,50,300.19,0.9,n,1
33.82043,-118.24496,2024-07-14,22.7,9.4,50,301.48,1.06,n,1
34.15369,-118.19421,2024-07-14,23.6,10.4,50,305.77,0.61,n,1
34.15429,-118.19268,2024-07-14,23.6,10.4,50,310.03,0.79,n,1
34.33658,-118.51826,2024-07-14,23.6,10.4,50,307.54,1.04,n,1
34.48104,-118.89172,2024-07-14,23.6,10.4,50,302.78,0.29,n,1
34.42944,-118.64578,2024-07-14,23.6,10.4,50,306.85,0.54,n,1
34.24292,-118.38032,2024-07-15,22.9,11.5,50,301.74,0.37,n,1
34.15424,-118.19337,2024-07-15,22.9,11.5,50,313.64,1.34,n,1
34.29399,-118.80292,2024-07-15,22.9,11.5,50,310.27,1.22,n,1
33.85211,-118.33091,2024-07-15,19.7,14.8,50,303.68,0.82,n,1
34.43048,-118.64319,2024-07-15,22.9,11.5,50,312.15,0.97,n,1
34.33537,-118.51955,2024-07-15,22.9,11.5,50,310.06,1.01,n,1
34.42915,-118.64597,2024-07-16,23.1,10.8,50,310.22,1.27,n,1
34.33606,-118.52001,2024-07-16,23.1,10.8,50,315.95,1.33,n,1
34.40057,-118.99867,2024-07-16,19.1,11.9,50,302.01,0.46,n,1
34.24461,-118.38156,2024-07-16,23.1,10.8,50,305.25,0.64,n,1
34.29237,-118.8018,2024-07-16,23.1,10.8,50,319.46,1.58,n,1
34.11488,-117.92445,2024-07-16,31.5,18.0,50,303.42,0.6,n,1
34.1556,-118.19382,2024-07-16,23.1,10.8,50,316.11,1.03,n,1
